Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,21128,-0.237943,3.71983,0.0650626,3.728,886403901,35634,3.728,6,1,886403901,1
dataset_1,1,21130,-0.241809,3.80109,0.199609,3.814,886403905,35636,3.814,6,3,886403905,3
dataset_1,1,21132,-0.242323,3.8197,0.334852,3.842,886403910,35637,3.842,1,5,886403910,5
dataset_1,1,21135,-0.327068,5.1986,-0.63957,5.248,886403917,35640,5.248,2,8,886403917,-7
dataset_1,1,21137,-0.238906,3.82929,-0.201075,3.842,886403926,35643,3.842,1,12,886403926,-3
dataset_1,1,21139,-0.232534,3.74822,-0.0655512,3.756,886403931,35645,3.756,100,14,886403931,-1
dataset_1,1,21142,-0.225891,3.71457,0.0649579,3.722,886403956,35652,3.722,6,1,886403956,1
dataset_1,1,21144,-0.229625,3.79784,0.1994,3.81,886403960,35654,3.81,6,3,886403960,3
dataset_1,1,21146,-0.230802,3.8284,0.33555,3.85,886403965,35655,3.85,4,5,886403965,5
dataset_1,1,21149,-0.31263,5.23131,-0.64347,5.28,886403972,35658,5.28,2,8,886403972,-7
dataset_1,1,21152,-0.224512,3.79015,-0.198981,3.802,886403981,35661,3.802,1,12,886403981,-3
dataset_1,1,21154,-0.220875,3.75093,-0.0655861,3.758,886403986,35663,3.758,110,14,886403986,-1
dataset_1,1,21157,-0.214411,3.74129,0.0654116,3.748,886404011,35672,3.748,6,1,886404011,1
dataset_1,1,21159,-0.216366,3.79862,0.1994,3.81,886404016,35674,3.81,6,3,886404016,3
dataset_1,1,21161,-0.216985,3.82122,0.334852,3.842,886404020,35675,3.842,6,5,886404020,5
dataset_1,1,21164,-0.295036,5.24426,-0.644933,5.292,886404027,35678,5.292,2,8,886404027,-7
dataset_1,1,21166,-0.213504,3.83079,-0.201075,3.842,886404036,35681,3.842,1,12,886404036,-3
dataset_1,1,21168,-0.20756,3.74768,-0.0655163,3.754,886404041,35683,3.754,100,14,886404041,-1
dataset_1,1,21171,-0.200706,3.73004,0.0652022,3.736,886404066,35692,3.736,6,1,886404066,1
dataset_1,1,21173,-0.203532,3.80733,0.199819,3.818,886404071,35694,3.818,6,3,886404071,3
dataset_1,1,21175,-0.202691,3.80405,0.333284,3.824,886404076,35695,3.824,4,5,886404076,5
dataset_1,1,21178,-0.277565,5.26112,-0.646882,5.308,886404083,35698,5.308,2,8,886404083,-7
dataset_1,1,21180,-0.198047,3.79162,-0.198981,3.802,886404092,35701,3.802,1,12,886404092,-3
dataset_1,1,21182,-0.193959,3.7384,-0.0653418,3.744,886404096,35703,3.744,36,14,886404096,-1
dataset_1,1,21185,-0.187383,3.72472,0.0650975,3.73,886404122,35712,3.73,6,1,886404122,1
dataset_1,1,21187,-0.190141,3.80602,0.199714,3.816,886404126,35714,3.816,6,3,886404126,3
dataset_1,1,21189,-0.190303,3.82265,0.334852,3.842,886404131,35715,3.842,6,5,886404131,5
dataset_1,1,21192,-0.259589,5.26999,-0.647857,5.316,886404138,35718,5.316,2,8,886404138,-7
dataset_1,1,21194,-0.185588,3.80825,-0.199819,3.818,886404147,35721,3.818,1,12,886404147,-3
dataset_1,1,21196,-0.181391,3.74904,-0.0655163,3.754,886404152,35723,3.754,100,14,886404152,-1
dataset_1,1,21199,-0.174193,3.72136,0.0650277,3.726,886404177,35732,3.726,6,1,886404177,1
dataset_1,1,21201,-0.177503,3.82063,0.200447,3.83,886404182,35734,3.83,6,3,886404182,3
dataset_1,1,21203,-0.176958,3.82329,0.334852,3.842,886404186,35735,3.842,4,5,886404186,5
dataset_1,1,21206,-0.241011,5.26689,-0.64737,5.312,886404193,35738,5.312,2,8,886404193,-7
dataset_1,1,21209,-0.172294,3.80887,-0.199819,3.818,886404202,35741,3.818,1,12,886404202,-3
dataset_1,1,21211,-0.168662,3.75764,-0.065656,3.762,886404207,35743,3.762,100,14,886404207,-1
dataset_1,1,21214,-0.161375,3.72594,0.0650975,3.73,886404232,35752,3.73,6,1,886404232,1
dataset_1,1,21216,-0.16348,3.80526,0.199609,3.814,886404237,35754,3.814,8,3,886404237,3
dataset_1,1,21218,-0.164207,3.83782,0.336073,3.856,886404242,35755,3.856,6,5,886404242,5
dataset_1,1,21221,-0.222792,5.27167,-0.647857,5.316,886404248,35758,5.316,2,8,886404248,-7
dataset_1,1,21223,-0.158331,3.79349,-0.198981,3.802,886404258,35761,3.802,1,12,886404258,-3
dataset_1,1,21225,-0.155544,3.75821,-0.065656,3.762,886404262,35763,3.762,29,14,886404262,-1
dataset_1,1,21228,-0.148668,3.75048,0.0655163,3.754,886404288,35773,3.754,4,1,886404288,1
dataset_1,1,21230,-0.150237,3.8238,0.200551,3.832,886404292,35775,3.832,8,3,886404292,3
dataset_1,1,21232,-0.149673,3.82645,0.335027,3.844,886404297,35776,3.844,6,5,886404297,5
dataset_1,1,21235,-0.203316,5.26848,-0.64737,5.312,886404304,35779,5.312,2,8,886404304,-7
dataset_1,1,21237,-0.145186,3.814,-0.200028,3.822,886404313,35782,3.822,1,12,886404313,-3
dataset_1,1,21239,-0.141618,3.75476,-0.0655861,3.758,886404318,35784,3.758,16,14,886404318,-1
dataset_1,1,21242,-0.134709,3.727,0.0650975,3.73,886404343,35793,3.73,4,1,886404343,1
dataset_1,1,21244,-0.136675,3.81831,0.200237,3.826,886404348,35795,3.826,8,3,886404348,3
dataset_1,1,21246,-0.13596,3.81699,0.334155,3.834,886404352,35796,3.834,4,5,886404352,5
dataset_1,1,21249,-0.185899,5.29694,-0.650782,5.34,886404359,35799,5.34,2,8,886404359,-7
dataset_1,1,21251,-0.132148,3.82247,-0.200447,3.83,886404368,35802,3.83,1,12,886404368,-3
dataset_1,1,21255,-0.12209,3.73944,0.0653069,3.742,886404398,35813,3.742,6,1,886404398,1
dataset_1,1,21257,-0.123603,3.82675,0.200656,3.834,886404403,35815,3.834,6,3,886404403,3
dataset_1,1,21259,-0.12302,3.82939,0.335201,3.846,886404407,35816,3.846,6,5,886404407,5
dataset_1,1,21261,-0.166781,5.27771,-0.648345,5.32,886404414,35819,5.32,2,8,886404414,-7
dataset_1,1,21263,-0.118184,3.80294,-0.1994,3.81,886404424,35822,3.81,1,12,886404424,-3
dataset_1,1,21265,-0.115586,3.76165,-0.0656909,3.764,886404428,35824,3.764,17,14,886404428,-1
dataset_1,1,21268,-0.108686,3.72785,0.0650975,3.73,886404454,35833,3.73,4,1,886404454,1
dataset_1,1,21270,-0.11036,3.83115,0.200865,3.838,886404458,35835,3.838,11,3,886404458,3
dataset_1,1,21272,-0.10988,3.83776,0.335898,3.854,886404463,35836,3.854,4,5,886404463,5
dataset_1,1,21275,-0.14858,5.2862,-0.64932,5.328,886404470,35839,5.328,2,8,886404470,-7
dataset_1,1,21278,-0.104908,3.80333,-0.1994,3.81,886404479,35842,3.81,1,12,886404479,-3
dataset_1,1,21280,-0.102672,3.77003,-0.0658305,3.772,886404483,35844,3.772,91,14,886404483,-1
dataset_1,1,21283,-0.096737,3.74418,0.0653767,3.746,886404509,35852,3.746,4,1,886404509,1
dataset_1,1,21285,-0.0971457,3.81153,0.199819,3.818,886404513,35854,3.818,4,3,886404513,3
dataset_1,1,21287,-0.097304,3.84408,0.336421,3.86,886404518,35855,3.86,4,5,886404518,5
dataset_1,1,21290,-0.131345,5.29857,-0.650782,5.34,886404525,35858,5.34,2,8,886404525,-7
dataset_1,1,21292,-0.0916169,3.77571,-0.197935,3.782,886404534,35861,3.782,1,12,886404534,-3
dataset_1,1,21294,-0.0898353,3.75635,-0.0655861,3.758,886404539,35863,3.758,27,14,886404539,-1
dataset_1,1,21297,-0.0838454,3.75249,0.0655163,3.754,886404564,35872,3.754,4,1,886404564,1
dataset_1,1,21299,-0.0842796,3.83181,0.200865,3.838,886404569,35874,3.838,13,3,886404569,3
dataset_1,1,21301,-0.0834504,3.82448,0.334678,3.84,886404573,35875,3.84,4,5,886404573,5
dataset_1,1,21304,-0.112341,5.27518,-0.647857,5.316,886404580,35878,5.316,2,8,886404580,-7
dataset_1,1,21306,-0.0792662,3.81594,-0.200028,3.822,886404589,35881,3.822,1,12,886404589,-3
dataset_1,1,21308,-0.0766818,3.75464,-0.0655512,3.756,886404594,35883,3.756,95,14,886404594,-1
dataset_1,1,21311,-0.0708217,3.75676,0.0655861,3.758,886404620,35892,3.758,4,1,886404620,1
dataset_1,1,21313,-0.0715351,3.83008,0.200761,3.836,886404625,35893,3.836,6,3,886404625,3
dataset_1,1,21315,-0.070319,3.8367,0.335724,3.852,886404630,35895,3.852,6,5,886404630,5
dataset_1,1,21317,-0.0778265,4.32879,0.531594,4.362,886404634,35897,4.362,1,7,886404634,7
dataset_1,1,21318,-0.0936443,5.25966,-0.645908,5.3,886404636,35898,5.3,2,8,886404636,-7
dataset_1,1,21320,-0.0669809,3.8761,-0.203168,3.882,886404646,35901,3.882,1,12,886404646,-3
dataset_1,1,21322,-0.0635414,3.75289,-0.0655163,3.754,886404650,35903,3.754,76,14,886404650,-1
dataset_1,1,21325,-0.0575234,3.74499,0.0653767,3.746,886404676,35912,3.746,4,1,886404676,1
dataset_1,1,21327,-0.0575566,3.83431,0.20097,3.84,886404680,35914,3.84,6,3,886404680,3
dataset_1,1,21329,-0.0570147,3.8429,0.336247,3.858,886404685,35915,3.858,6,5,886404685,5
dataset_1,1,21332,-0.0755113,5.27584,-0.647857,5.316,886404692,35918,5.316,2,8,886404692,-7
dataset_1,1,21334,-0.053175,3.85634,-0.202121,3.862,886404701,35921,3.862,1,12,886404701,-3
dataset_1,1,21336,-0.0505216,3.75909,-0.065621,3.76,886404706,35923,3.76,100,14,886404706,-1
dataset_1,1,21339,-0.0450802,3.74316,0.0653418,3.744,886404731,35931,3.744,4,1,886404731,1
dataset_1,1,21341,-0.0454631,3.83047,0.200761,3.836,886404736,35932,3.836,6,3,886404736,3
dataset_1,1,21343,-0.044202,3.83709,0.335724,3.852,886404740,35934,3.852,4,5,886404740,5
dataset_1,1,21346,-0.0581466,5.28797,-0.64932,5.328,886404747,35937,5.328,2,8,886404747,-7
dataset_1,1,21348,-0.0401356,3.83253,-0.200865,3.838,886404756,35940,3.838,1,12,886404756,-3
dataset_1,1,21352,-0.0322875,3.77529,0.0659003,3.776,886404786,35951,3.776,4,1,886404786,1
dataset_1,1,21354,-0.0321087,3.83261,0.200865,3.838,886404791,35952,3.838,8,3,886404791,3
dataset_1,1,21356,-0.0308718,3.84519,0.336421,3.86,886404795,35954,3.86,4,5,886404795,5
dataset_1,1,21359,-0.0397772,5.30005,-0.650782,5.34,886404802,35957,5.34,2,8,886404802,-7
dataset_1,1,21361,-0.0263669,3.77672,-0.197935,3.782,886404812,35960,3.782,1,12,886404812,-3
dataset_1,1,21365,-0.0197052,3.76338,0.0656909,3.764,886404841,35970,3.764,4,1,886404841,1
dataset_1,1,21367,-0.0187107,3.8287,0.200656,3.834,886404846,35972,3.834,6,3,886404846,3
dataset_1,1,21369,-0.018083,3.8373,0.335724,3.852,886404851,35973,3.852,4,5,886404851,5
dataset_1,1,21371,-0.0188909,4.32944,0.531594,4.362,886404855,35975,4.362,1,7,886404855,7
dataset_1,1,21372,-0.0221515,5.28824,-0.64932,5.328,886404858,35976,5.328,2,8,886404858,-7
dataset_1,1,21374,-0.0139599,3.80875,-0.199609,3.814,886404867,35979,3.814,1,12,886404867,-3
dataset_1,1,21376,-0.0124733,3.76141,-0.065656,3.762,886404871,35981,3.762,76,14,886404871,-1
dataset_1,1,21379,-0.0065754,3.76742,0.0657607,3.768,886404897,35990,3.768,4,1,886404897,1
dataset_1,1,21381,-0.00602673,3.83673,0.201075,3.842,886404901,35991,3.842,4,3,886404901,3
dataset_1,1,21383,-0.00469306,3.84132,0.336073,3.856,886404906,35993,3.856,4,5,886404906,5
dataset_1,1,21385,-0.00377819,4.32948,0.531594,4.362,886404911,35995,4.362,1,7,886404911,7
dataset_1,1,21386,-0.00370023,5.3002,-0.650782,5.34,886404913,35996,5.34,2,8,886404913,-7
dataset_1,1,21387,-0.0028657,5.47309,-0.478834,5.494,886404918,35997,5.494,3,10,886404918,-5
dataset_1,1,21389,-0.000659179,3.77682,-0.197935,3.782,886404922,35999,3.782,1,12,886404922,-3
